"BM_prop_full/0/1/2",67290,0.0102956,0.0102958,ms,,,,,
"BM_prop_full/1/1/2",76819,0.00904212,0.0090422,ms,,,,,
"BM_prop_full/2/1/2",65035,0.010627,0.010627,ms,,,,,
"BM_prop_full/3/1/2",33936,0.0207829,0.0207828,ms,,,,,
"BM_prop_full/4/1/2",172679,0.0040377,0.0040377,ms,,,,,
"BM_prop_full/5/1/2",152950,0.00455064,0.00455066,ms,,,,,
"BM_prop_full/6/1/2",240701,0.00286123,0.00286122,ms,,,,,
"BM_prop_full/7/1/2",60190,0.0115012,0.0115011,ms,,,,,
"BM_prop_full/8/1/2",323368,0.00207286,0.00207287,ms,,,,,
"BM_prop_full/0/15/2",48564,0.0352603,0.0143262,ms,,,,,
"BM_prop_full/1/15/2",49144,0.0340481,0.0143361,ms,,,,,
"BM_prop_full/2/15/2",48370,0.0361135,0.0139462,ms,,,,,
"BM_prop_full/3/15/2",47302,0.0456815,0.0139472,ms,,,,,
"BM_prop_full/4/15/2",48389,0.0281034,0.0142222,ms,,,,,
"BM_prop_full/5/15/2",48031,0.0281945,0.0140599,ms,,,,,
"BM_prop_full/6/15/2",48101,0.0262627,0.0143145,ms,,,,,
"BM_prop_full/7/15/2",48227,0.0366521,0.0144364,ms,,,,,
"BM_prop_full/8/15/2",49047,0.0251773,0.0138395,ms,,,,,
"BM_prop_full/0/16/2",48673,0.034754,0.0139508,ms,,,,,
"BM_prop_full/1/16/2",47871,0.0342923,0.0146567,ms,,,,,
"BM_prop_full/2/16/2",48681,0.0362669,0.0144188,ms,,,,,
"BM_prop_full/3/16/2",47349,0.0474791,0.014743,ms,,,,,
"BM_prop_full/4/16/2",43910,0.0279411,0.0142839,ms,,,,,
"BM_prop_full/5/16/2",47481,0.0281956,0.0139152,ms,,,,,
"BM_prop_full/6/16/2",48539,0.0265655,0.0144053,ms,,,,,
"BM_prop_full/7/16/2",48077,0.0367787,0.0148468,ms,,,,,
"BM_prop_full/8/16/2",48482,0.0258805,0.0146601,ms,,,,,
"BM_prop_full/0/1/6",3390,0.208658,0.208657,ms,,,,,
"BM_prop_full/1/1/6",4070,0.174883,0.174885,ms,,,,,
"BM_prop_full/2/1/6",3096,0.225274,0.225274,ms,,,,,
"BM_prop_full/3/1/6",2467,0.292951,0.292948,ms,,,,,
"BM_prop_full/4/1/6",8462,0.0842559,0.0842557,ms,,,,,
"BM_prop_full/5/1/6",7263,0.0972874,0.0972887,ms,,,,,
"BM_prop_full/6/1/6",10862,0.0634389,0.0634399,ms,,,,,
"BM_prop_full/7/1/6",2832,0.250691,0.25069,ms,,,,,
"BM_prop_full/8/1/6",15136,0.0459776,0.0459778,ms,,,,,
"BM_prop_full/0/15/6",10000,0.273162,0.0147786,ms,,,,,
"BM_prop_full/1/15/6",45866,0.22859,0.0151593,ms,,,,,
"BM_prop_full/2/15/6",10000,0.276102,0.0152864,ms,,,,,
"BM_prop_full/3/15/6",10000,0.373148,0.015394,ms,,,,,
"BM_prop_full/4/15/6",47411,0.111332,0.0142099,ms,,,,,
"BM_prop_full/5/15/6",48165,0.124892,0.0144714,ms,,,,,
"BM_prop_full/6/15/6",48025,0.0906726,0.0144862,ms,,,,,
"BM_prop_full/7/15/6",10000,0.308234,0.0153098,ms,,,,,
"BM_prop_full/8/15/6",47529,0.0727632,0.0148225,ms,,,,,
"BM_prop_full/0/16/6",10000,0.268942,0.0152297,ms,,,,,
"BM_prop_full/1/16/6",45322,0.222636,0.0148072,ms,,,,,
"BM_prop_full/2/16/6",10000,0.286883,0.0154936,ms,,,,,
"BM_prop_full/3/16/6",10000,0.378614,0.0158291,ms,,,,,
"BM_prop_full/4/16/6",49374,0.110471,0.0141299,ms,,,,,
"BM_prop_full/5/16/6",47546,0.127707,0.0145358,ms,,,,,
"BM_prop_full/6/16/6",47439,0.0911684,0.014242,ms,,,,,
"BM_prop_full/7/16/6",10000,0.297268,0.0151483,ms,,,,,
"BM_prop_full/8/16/6",48518,0.0713886,0.0141471,ms,,,,,
"BM_prop_full/0/1/10",164,4.26709,4.26708,ms,,,,,
"BM_prop_full/1/1/10",198,3.62369,3.62366,ms,,,,,
"BM_prop_full/2/1/10",136,5.14057,5.14066,ms,,,,,
"BM_prop_full/3/1/10",288,2.40415,2.40416,ms,,,,,
"BM_prop_full/4/1/10",564,1.23858,1.2386,ms,,,,,
"BM_prop_full/5/1/10",451,1.53149,1.5315,ms,,,,,
"BM_prop_full/6/1/10",638,1.0815,1.08149,ms,,,,,
"BM_prop_full/7/1/10",100,5.18372,5.18381,ms,,,,,
"BM_prop_full/8/1/10",755,0.923556,0.923558,ms,,,,,
"BM_prop_full/0/15/10",1000,4.54047,0.17916,ms,,,,,
"BM_prop_full/1/15/10",1000,3.89374,0.177696,ms,,,,,
"BM_prop_full/2/15/10",1000,5.18137,0.174687,ms,,,,,
"BM_prop_full/3/15/10",1000,2.75491,0.175829,ms,,,,,
"BM_prop_full/4/15/10",10000,1.41554,0.0184536,ms,,,,,
"BM_prop_full/5/15/10",10000,1.72053,0.0205137,ms,,,,,
"BM_prop_full/6/15/10",10000,1.26341,0.0176578,ms,,,,,
"BM_prop_full/7/15/10",1000,5.27619,0.178716,ms,,,,,
"BM_prop_full/8/15/10",10000,1.00686,0.0157053,ms,,,,,
"BM_prop_full/0/16/10",1000,4.57668,0.214691,ms,,,,,
"BM_prop_full/1/16/10",1000,3.87188,0.162247,ms,,,,,
"BM_prop_full/2/16/10",1000,5.1798,0.165387,ms,,,,,
"BM_prop_full/3/16/10",1000,2.69411,0.113007,ms,,,,,
"BM_prop_full/4/16/10",10000,1.39471,0.0180949,ms,,,,,
"BM_prop_full/5/16/10",10000,1.72086,0.0203772,ms,,,,,
"BM_prop_full/6/16/10",10000,1.26113,0.0182157,ms,,,,,
"BM_prop_full/7/16/10",1000,5.33421,0.193503,ms,,,,,
"BM_prop_full/8/16/10",10000,1.09699,0.0179725,ms,,,,,
"BM_prop_full/0/1/14",6,98.1369,98.1378,ms,,,,,
"BM_prop_full/1/1/14",9,81.5134,81.5144,ms,,,,,
"BM_prop_full/2/1/14",6,101.043,101.044,ms,,,,,
"BM_prop_full/3/1/14",35,20.8196,20.8191,ms,,,,,
"BM_prop_full/4/1/14",42,15.4668,15.467,ms,,,,,
"BM_prop_full/5/1/14",32,20.3532,20.353,ms,,,,,
"BM_prop_full/6/1/14",39,16.966,16.966,ms,,,,,
"BM_prop_full/7/1/14",8,94.0295,94.0299,ms,,,,,
"BM_prop_full/8/1/14",46,14.9778,14.9777,ms,,,,,
"BM_prop_full/0/15/14",100,81.6369,0.170342,ms,,,,,
"BM_prop_full/1/15/14",100,75.8814,0.184728,ms,,,,,
"BM_prop_full/2/15/14",100,103.481,0.190283,ms,,,,,
"BM_prop_full/3/15/14",1000,21.0652,0.17146,ms,,,,,
"BM_prop_full/4/15/14",1000,16.2215,0.188752,ms,,,,,
"BM_prop_full/5/15/14",1000,21.1026,0.177371,ms,,,,,
"BM_prop_full/6/15/14",1000,17.4662,0.185187,ms,,,,,
"BM_prop_full/7/15/14",100,101.42,0.162102,ms,,,,,
