"BM_prop_random/0/1/2/8192",114,6.61572,6.61573,ms,,,,,
"BM_prop_random/1/1/2/8192",100,5.26339,5.26342,ms,,,,,
"BM_prop_random/2/1/2/8192",120,6.76249,6.76246,ms,,,,,
"BM_prop_random/3/1/2/8192",44,16.011,16.0112,ms,,,,,
"BM_prop_random/4/1/2/8192",165,4.25486,4.25483,ms,,,,,
"BM_prop_random/5/1/2/8192",133,4.90356,4.90356,ms,,,,,
"BM_prop_random/6/1/2/8192",305,2.23997,2.23998,ms,,,,,
"BM_prop_random/7/1/2/8192",92,7.26762,7.26758,ms,,,,,
"BM_prop_random/8/1/2/8192",277,2.37746,2.37742,ms,,,,,
"BM_prop_random/0/4/2/8192",1000,7.03755,0.180089,ms,,,,,
"BM_prop_random/1/4/2/8192",1000,5.53593,0.191989,ms,,,,,
"BM_prop_random/2/4/2/8192",1000,6.61287,0.168065,ms,,,,,
"BM_prop_random/3/4/2/8192",1000,16.0728,0.150529,ms,,,,,
"BM_prop_random/4/4/2/8192",1000,4.72688,0.162611,ms,,,,,
"BM_prop_random/5/4/2/8192",1000,5.32691,0.147523,ms,,,,,
"BM_prop_random/6/4/2/8192",1000,2.5826,0.133606,ms,,,,,
"BM_prop_random/7/4/2/8192",1000,7.38695,0.172632,ms,,,,,
"BM_prop_random/8/4/2/8192",1000,2.73778,0.151387,ms,,,,,
"BM_prop_random/0/16/2/8192",1000,7.0826,0.172008,ms,,,,,
"BM_prop_random/1/16/2/8192",1000,5.60762,0.168076,ms,,,,,
"BM_prop_random/2/16/2/8192",1000,6.57055,0.176245,ms,,,,,
"BM_prop_random/3/16/2/8192",1000,16.2361,0.167589,ms,,,,,
"BM_prop_random/4/16/2/8192",1000,4.55966,0.136748,ms,,,,,
"BM_prop_random/5/16/2/8192",1000,5.302,0.170323,ms,,,,,
"BM_prop_random/6/16/2/8192",1000,2.57572,0.139838,ms,,,,,
"BM_prop_random/7/16/2/8192",1000,7.69227,0.178046,ms,,,,,
"BM_prop_random/8/16/2/8192",1000,2.73564,0.141399,ms,,,,,
"BM_prop_random/0/1/6/8192",29,22.9242,22.9242,ms,,,,,
"BM_prop_random/1/1/6/8192",35,18.4255,18.4256,ms,,,,,
"BM_prop_random/2/1/6/8192",29,24.2298,24.2299,ms,,,,,
"BM_prop_random/3/1/6/8192",21,34.4024,34.4026,ms,,,,,
"BM_prop_random/4/1/6/8192",73,9.92086,9.92073,ms,,,,,
"BM_prop_random/5/1/6/8192",62,11.9053,11.9053,ms,,,,,
"BM_prop_random/6/1/6/8192",90,7.98604,7.98572,ms,,,,,
"BM_prop_random/7/1/6/8192",27,26.5738,26.5741,ms,,,,,
"BM_prop_random/8/1/6/8192",115,6.14257,6.14256,ms,,,,,
"BM_prop_random/0/4/6/8192",1000,22.7779,0.169234,ms,,,,,
"BM_prop_random/1/4/6/8192",1000,17.8956,0.15707,ms,,,,,
"BM_prop_random/2/4/6/8192",1000,23.1846,0.168886,ms,,,,,
"BM_prop_random/3/4/6/8192",100,31.9393,0.184676,ms,,,,,
"BM_prop_random/4/4/6/8192",1000,10.2401,0.168448,ms,,,,,
"BM_prop_random/5/4/6/8192",1000,12.0327,0.183884,ms,,,,,
"BM_prop_random/6/4/6/8192",1000,8.587,0.166753,ms,,,,,
"BM_prop_random/7/4/6/8192",100,26.6016,0.166368,ms,,,,,
"BM_prop_random/8/4/6/8192",1000,6.47783,0.168707,ms,,,,,
"BM_prop_random/0/16/6/8192",1000,22.5145,0.18015,ms,,,,,
"BM_prop_random/1/16/6/8192",1000,18.0224,0.176881,ms,,,,,
"BM_prop_random/2/16/6/8192",1000,23.0273,0.164446,ms,,,,,
"BM_prop_random/3/16/6/8192",100,32.2666,0.175086,ms,,,,,
"BM_prop_random/4/16/6/8192",1000,10.1327,0.162635,ms,,,,,
"BM_prop_random/5/16/6/8192",1000,11.8537,0.167931,ms,,,,,
"BM_prop_random/6/16/6/8192",1000,8.27512,0.170869,ms,,,,,
"BM_prop_random/7/16/6/8192",100,25.8413,0.158153,ms,,,,,
"BM_prop_random/8/16/6/8192",1000,6.35759,0.175887,ms,,,,,
"BM_prop_random/0/1/10/8192",17,37.4051,37.4047,ms,,,,,
"BM_prop_random/1/1/10/8192",20,34.0419,34.042,ms,,,,,
"BM_prop_random/2/1/10/8192",15,44.0249,44.0251,ms,,,,,
"BM_prop_random/3/1/10/8192",31,23.4757,23.4757,ms,,,,,
"BM_prop_random/4/1/10/8192",73,10.5652,10.5649,ms,,,,,
"BM_prop_random/5/1/10/8192",58,12.6729,12.6723,ms,,,,,
"BM_prop_random/6/1/10/8192",54,13.1617,13.1617,ms,,,,,
"BM_prop_random/7/1/10/8192",11,53.2424,53.2426,ms,,,,,
"BM_prop_random/8/1/10/8192",79,8.74716,8.7471,ms,,,,,
"BM_prop_random/0/4/10/8192",100,41.3254,0.147274,ms,,,,,
"BM_prop_random/1/4/10/8192",100,36.1651,0.180876,ms,,,,,
"BM_prop_random/2/4/10/8192",100,46.8325,0.174834,ms,,,,,
"BM_prop_random/3/4/10/8192",1000,23.1539,0.161569,ms,,,,,
"BM_prop_random/4/4/10/8192",1000,11.1826,0.180234,ms,,,,,
"BM_prop_random/5/4/10/8192",1000,13.5301,0.170214,ms,,,,,
"BM_prop_random/6/4/10/8192",1000,14.1014,0.203022,ms,,,,,
"BM_prop_random/7/4/10/8192",100,50.0024,0.174677,ms,,,,,
"BM_prop_random/8/4/10/8192",1000,9.19784,0.112428,ms,,,,,
"BM_prop_random/0/16/10/8192",100,41.1273,0.169109,ms,,,,,
"BM_prop_random/1/16/10/8192",100,35.2313,0.168745,ms,,,,,
"BM_prop_random/2/16/10/8192",100,46.6444,0.167553,ms,,,,,
"BM_prop_random/3/16/10/8192",1000,23.4096,0.18288,ms,,,,,
"BM_prop_random/4/16/10/8192",1000,11.2537,0.166308,ms,,,,,
"BM_prop_random/5/16/10/8192",1000,13.6398,0.171581,ms,,,,,
"BM_prop_random/6/16/10/8192",1000,13.986,0.190187,ms,,,,,
"BM_prop_random/7/16/10/8192",100,48.8148,0.165204,ms,,,,,
"BM_prop_random/8/16/10/8192",1000,9.29096,0.184394,ms,,,,,
"BM_prop_random/0/1/14/8192",10,59.7255,59.7262,ms,,,,,
"BM_prop_random/1/1/14/8192",11,56.766,56.7658,ms,,,,,
"BM_prop_random/2/1/14/8192",8,81.7465,81.7472,ms,,,,,
"BM_prop_random/3/1/14/8192",49,14.4752,14.4751,ms,,,,,
"BM_prop_random/4/1/14/8192",70,10.0564,10.0563,ms,,,,,
"BM_prop_random/5/1/14/8192",59,12.3118,12.3117,ms,,,,,
"BM_prop_random/6/1/14/8192",43,15.3151,15.3151,ms,,,,,
"BM_prop_random/7/1/14/8192",10,76.2204,76.2198,ms,,,,,
"BM_prop_random/8/1/14/8192",67,10.8116,10.8115,ms,,,,,
"BM_prop_random/0/4/14/8192",100,61.9976,0.160816,ms,,,,,
"BM_prop_random/1/4/14/8192",100,56.1335,0.15725,ms,,,,,
"BM_prop_random/2/4/14/8192",100,73.2496,0.172566,ms,,,,,
"BM_prop_random/3/4/14/8192",1000,14.8424,0.187393,ms,,,,,
"BM_prop_random/4/4/14/8192",1000,10.4338,0.170639,ms,,,,,
"BM_prop_random/5/4/14/8192",1000,12.68,0.174848,ms,,,,,
"BM_prop_random/6/4/14/8192",1000,16.808,0.177443,ms,,,,,
"BM_prop_random/7/4/14/8192",100,77.0023,0.187926,ms,,,,,
"BM_prop_random/8/4/14/8192",1000,11.3779,0.183618,ms,,,,,
"BM_prop_random/0/16/14/8192",100,60.5599,0.155172,ms,,,,,
"BM_prop_random/1/16/14/8192",100,53.3484,0.170756,ms,,,,,
"BM_prop_random/2/16/14/8192",100,71.645,0.176346,ms,,,,,
"BM_prop_random/3/16/14/8192",1000,14.9666,0.159408,ms,,,,,
"BM_prop_random/4/16/14/8192",1000,10.5558,0.179311,ms,,,,,
"BM_prop_random/5/16/14/8192",1000,12.7996,0.16574,ms,,,,,
"BM_prop_random/6/16/14/8192",1000,16.6653,0.168323,ms,,,,,
"BM_prop_random/7/16/14/8192",100,75.3725,0.163757,ms,,,,,
"BM_prop_random/8/16/14/8192",1000,11.273,0.172243,ms,,,,,
"BM_prop_random/0/1/18/8192",8,80.4764,80.4769,ms,,,,,
"BM_prop_random/1/1/18/8192",10,77.7904,77.7915,ms,,,,,
"BM_prop_random/2/1/18/8192",7,94.8453,94.8459,ms,,,,,
"BM_prop_random/3/1/18/8192",73,10.4076,10.4075,ms,,,,,
"BM_prop_random/4/1/18/8192",80,9.45628,9.4563,ms,,,,,
"BM_prop_random/5/1/18/8192",71,11.7396,11.7396,ms,,,,,
