19791,aaai,pvs_4_7.cnf,32_wp_ms1-20_sing_rbs_ga.json,PASSED,00:01:17,2022-04-20 16:54:44
19792,aaai,sgen_150_100.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:01:18,2022-04-20 16:56:02
19793,aaai,bvs_7_7.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:05:09,2022-04-20 17:01:11
19794,aaai,par_9.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:03:23,2022-04-20 17:04:34
19795,aaai,bvp_4_8.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:04:43,2022-04-20 17:09:17
19796,aaai,bvp_6_7.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:02:46,2022-04-20 17:12:03
19797,aaai,pmg_12.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:02:50,2022-04-20 17:14:53
19798,aaai,php_13_12.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:21:09,2022-04-20 17:36:02
19799,aaai,php_15_14.cnf,32_wp_ms1-20_sing_cart_ga.json,TLE,01:00:02,2022-04-20 18:36:04
19800,aaai,pvs_4_7.cnf,32_wp_ms1-20_sing_cart_ga.json,PASSED,00:00:52,2022-04-20 18:36:56
19801,aaai,sgen_150_100.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:02:01,2022-04-20 18:38:57
19802,aaai,bvs_7_7.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:05:54,2022-04-20 18:44:51
19803,aaai,par_9.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:10:46,2022-04-20 18:55:37
19804,aaai,bvp_4_8.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:05:12,2022-04-20 19:00:49
19805,aaai,bvp_6_7.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:03:24,2022-04-20 19:04:13
19806,aaai,pmg_12.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:11:22,2022-04-20 19:15:35
19807,aaai,php_13_12.cnf,32_wp_ms1-20_rec_rbs_ga.json,TLE,01:00:01,2022-04-20 20:15:36
19808,aaai,php_15_14.cnf,32_wp_ms1-20_rec_rbs_ga.json,TLE,01:00:02,2022-04-20 21:15:38
19809,aaai,pvs_4_7.cnf,32_wp_ms1-20_rec_rbs_ga.json,PASSED,00:01:40,2022-04-20 21:17:18
19810,aaai,sgen_150_100.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:01:53,2022-04-20 21:19:12
19811,aaai,bvs_7_7.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:06:30,2022-04-20 21:25:42
19812,aaai,par_9.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:06:20,2022-04-20 21:32:02
19813,aaai,bvp_4_8.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:06:14,2022-04-20 21:38:16
19814,aaai,bvp_6_7.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:04:01,2022-04-20 21:42:17
19815,aaai,pmg_12.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:08:11,2022-04-20 21:50:28
19816,aaai,php_13_12.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:34:50,2022-04-20 22:25:18
19817,aaai,php_15_14.cnf,32_wp_ms1-20_rec_cart_ga.json,TLE,01:00:02,2022-04-20 23:25:20
19818,aaai,pvs_4_7.cnf,32_wp_ms1-20_rec_cart_ga.json,PASSED,00:02:02,2022-04-20 23:27:22
19819,aaai,sgen_150_100.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:03:00,2022-04-20 23:30:22
19820,aaai,bvs_7_7.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:04:13,2022-04-20 23:34:35
19821,aaai,par_9.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:07:33,2022-04-20 23:42:08
19822,aaai,bvp_4_8.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:05:17,2022-04-20 23:47:25
19823,aaai,bvp_6_7.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:03:10,2022-04-20 23:50:35
19824,aaai,pmg_12.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:10:16,2022-04-21 00:00:51
19825,aaai,php_13_12.cnf,32_wp_ps5-4_sing_rbs_ga.json,PASSED,00:42:01,2022-04-21 00:42:52
