"BM_prop_tree/0/2/15",100,144.803,0.561709,ms,,,,,
"BM_prop_tree/1/2/15",1000,4.26232,0.0525124,ms,,,,,
"BM_prop_tree/2/2/15",1000,4.38832,0.0729023,ms,,,,,
"BM_prop_tree/3/2/15",1000,4.22538,0.0674488,ms,,,,,
"BM_prop_tree/4/2/15",100,67.2141,0.564584,ms,,,,,
"BM_prop_tree/5/2/15",100,26.4837,0.523053,ms,,,,,
"BM_prop_tree/6/2/15",1299,16.2406,0.5168,ms,,,,,
"BM_prop_tree/7/2/15",1000,23.2331,0.430752,ms,,,,,
"BM_prop_tree/8/2/15",100,27.008,0.497398,ms,,,,,
"BM_prop_tree/9/2/15",10,2259.88,0.640357,ms,,,,,
"BM_prop_tree/10/2/15",10,2111.69,0.507492,ms,,,,,
"BM_prop_tree/11/2/15",100,33.1498,0.544494,ms,,,,,
"BM_prop_tree/12/2/15",100,39.9378,0.557958,ms,,,,,
"BM_prop_tree/13/2/15",10,506.411,0.562799,ms,,,,,
"BM_prop_tree/14/2/15",1000,5.04243,0.081402,ms,,,,,
"BM_prop_tree/15/2/15",100,121.935,0.594342,ms,,,,,
"BM_prop_tree/16/2/15",100,177.992,0.554335,ms,,,,,
"BM_prop_tree/17/2/15",100,75.5595,0.504036,ms,,,,,
"BM_prop_tree/18/2/15",100,35.8226,0.462899,ms,,,,,
"BM_prop_tree/19/2/15",1254,24.2749,0.458704,ms,,,,,
"BM_prop_tree/20/2/15",100,78.207,0.547533,ms,,,,,
"BM_prop_tree/21/2/15",10,470.976,0.573301,ms,,,,,
"BM_prop_tree/22/2/15",10,4363.9,0.590059,ms,,,,,
"BM_prop_tree/23/2/15",1000,22.0425,0.432411,ms,,,,,
"BM_prop_tree/24/2/15",1000,24.0636,0.437281,ms,,,,,
"BM_prop_tree/25/2/15",1000,3.76975,0.0529267,ms,,,,,
"BM_prop_tree/26/2/15",1000,3.79125,0.0516349,ms,,,,,
"BM_prop_tree/27/2/15",1000,4.60122,0.0848087,ms,,,,,
"BM_prop_tree/28/2/15",100,71.2601,0.334609,ms,,,,,
"BM_prop_tree/29/2/15",100,204.294,0.237239,ms,,,,,
