Duration: 300
step,size,rho,fit
40707,12,0.997,12.9
40708,12,0.997,12.9
40709,12,0.997,12.9
40710,12,0.997,12.9
40711,12,0.997,12.9
40712,12,0.997,12.9
40713,12,0.997,12.9
40714,12,0.997,12.9
40715,12,0.997,12.9
40716,12,0.997,12.9
40717,12,0.997,12.9
40718,12,0.997,12.9
40719,12,0.997,12.9
40720,12,0.997,12.9
40721,12,0.997,12.9
40722,12,0.997,12.9
40723,12,0.997,12.9
40724,12,0.997,12.9
40725,12,0.997,12.9
40726,12,0.997,12.9
40727,12,0.997,12.9
40728,12,0.997,12.9
40729,12,0.997,12.9
40730,12,0.997,12.9
40731,12,0.997,12.9
40732,12,0.997,12.9
40733,12,0.997,12.9
40734,12,0.997,12.9
40735,12,0.997,12.9
40736,12,0.997,12.9
40737,12,0.997,12.9
40738,12,0.997,12.9
40739,12,0.997,12.9
40740,12,0.997,12.9
40741,12,0.997,12.9
40742,12,0.997,12.9
40743,12,0.997,12.9
40744,12,0.997,12.9
40745,12,0.997,12.9
40746,12,0.997,12.9
40747,12,0.997,12.9
40748,12,0.997,12.9
40749,12,0.997,12.9
40750,12,0.997,12.9
40751,12,0.997,12.9
40752,12,0.997,12.9
40753,12,0.997,12.9
40754,12,0.997,12.9
40755,12,0.997,12.9
40756,12,0.997,12.9
40757,12,0.997,12.9
40758,12,0.997,12.9
40759,12,0.997,12.9
40760,12,0.997,12.9
40761,12,0.997,12.9
40762,12,0.997,12.9
40763,12,0.997,12.9
40764,12,0.997,12.9
40765,12,0.997,12.9
40766,12,0.997,12.9
40767,12,0.997,12.9
40768,12,0.997,12.9
40769,12,0.997,12.9
40770,12,0.997,12.9
40771,12,0.997,12.9
40772,12,0.997,12.9
40773,12,0.997,12.9
40774,12,0.997,12.9
40775,12,0.997,12.9
40776,12,0.997,12.9
40777,12,0.997,12.9
40778,12,0.997,12.9
40779,12,0.997,12.9
40780,12,0.997,12.9
40781,12,0.997,12.9
40782,12,0.997,12.9
40783,12,0.997,12.9
40784,12,0.997,12.9
40785,12,0.997,12.9
40786,12,0.997,12.9
40787,12,0.997,12.9
40788,12,0.997,12.9
40789,12,0.997,12.9
40790,12,0.997,12.9
40791,12,0.997,12.9
40792,12,0.997,12.9
40793,12,0.997,12.9
40794,12,0.997,12.9
40795,12,0.997,12.9
40796,12,0.997,12.9
40797,12,0.997,12.9
40798,12,0.997,12.9
40799,12,0.997,12.9
40800,12,0.997,12.9
40801,12,0.997,12.9
40802,12,0.997,12.9
40803,12,0.997,12.9
40804,12,0.997,12.9
40805,12,0.997,12.9
40806,12,0.997,12.9
40807,12,0.997,12.9
40808,12,0.997,12.9
40809,12,0.997,12.9
40810,12,0.997,12.9
40811,12,0.997,12.9
40812,12,0.997,12.9
40813,12,0.997,12.9
40814,12,0.997,12.9
40815,12,0.997,12.9
40816,12,0.997,12.9
40817,12,0.997,12.9
40818,12,0.997,12.9
40819,12,0.997,12.9
40820,12,0.997,12.9
40821,12,0.997,12.9
40822,12,0.997,12.9
40823,12,0.997,12.9
40824,12,0.997,12.9
40825,12,0.997,12.9
40826,12,0.997,12.9
40827,12,0.997,12.9
40828,12,0.997,12.9
40829,12,0.997,12.9
40830,12,0.997,12.9
40831,12,0.997,12.9
40832,12,0.997,12.9
40833,12,0.997,12.9
40834,12,0.997,12.9
40835,12,0.997,12.9
40836,12,0.997,12.9
40837,12,0.997,12.9
40838,12,0.997,12.9
40839,12,0.997,12.9
40840,12,0.997,12.9
40841,12,0.997,12.9
40842,12,0.997,12.9
40843,12,0.997,12.9
40844,12,0.997,12.9
40845,12,0.997,12.9
40846,12,0.997,12.9
40847,12,0.997,12.9
40848,12,0.997,12.9
40849,12,0.997,12.9
40850,12,0.997,12.9
40851,12,0.997,12.9
40852,12,0.997,12.9
40853,12,0.997,12.9
40854,12,0.997,12.9
40855,12,0.997,12.9
40856,12,0.997,12.9
40857,12,0.997,12.9
40858,12,0.997,12.9
40859,12,0.997,12.9
40860,12,0.997,12.9
40861,12,0.997,12.9
40862,12,0.997,12.9
40863,12,0.997,12.9
40864,12,0.997,12.9
40865,12,0.997,12.9
40866,12,0.997,12.9
40867,12,0.997,12.9
40868,12,0.997,12.9
40869,12,0.997,12.9
40870,12,0.997,12.9
40871,12,0.997,12.9
40872,12,0.997,12.9
40873,12,0.997,12.9
40874,12,0.997,12.9
40875,12,0.997,12.9
40876,12,0.997,12.9
40877,12,0.997,12.9
40878,12,0.997,12.9
40879,12,0.997,12.9
40880,12,0.997,12.9
40881,12,0.997,12.9
40882,12,0.997,12.9
40883,12,0.997,12.9
40884,12,0.997,12.9
40885,12,0.997,12.9
40886,12,0.997,12.9
40887,12,0.997,12.9
40888,12,0.997,12.9
40889,12,0.997,12.9
40890,12,0.997,12.9
40891,12,0.997,12.9
40892,12,0.997,12.9
40893,12,0.997,12.9
40894,12,0.997,12.9
40895,12,0.997,12.9
40896,12,0.997,12.9
40897,12,0.997,12.9
40898,12,0.997,12.9
40899,12,0.997,12.9
40900,12,0.997,12.9
40901,12,0.997,12.9
40902,12,0.997,12.9
40903,12,0.997,12.9
40904,12,0.997,12.9
40905,12,0.997,12.9
40906,12,0.997,12.9
40907,12,0.997,12.9
40908,12,0.997,12.9
40909,12,0.997,12.9
40910,12,0.997,12.9
40911,12,0.997,12.9
40912,12,0.997,12.9
40913,12,0.997,12.9
40914,12,0.997,12.9
40915,12,0.997,12.9
40916,12,0.997,12.9
40917,12,0.997,12.9
40918,12,0.997,12.9
40919,12,0.997,12.9
40920,12,0.997,12.9
40921,12,0.997,12.9
40922,12,0.997,12.9
40923,12,0.997,12.9
40924,12,0.997,12.9
40925,12,0.997,12.9
40926,12,0.997,12.9
40927,12,0.997,12.9
40928,12,0.997,12.9
40929,12,0.997,12.9
40930,12,0.997,12.9
40931,12,0.997,12.9
40932,12,0.997,12.9
40933,12,0.997,12.9
40934,12,0.997,12.9
40935,12,0.997,12.9
40936,12,0.997,12.9
40937,12,0.997,12.9
40938,12,0.997,12.9
40939,12,0.997,12.9
40940,12,0.997,12.9
40941,12,0.997,12.9
40942,12,0.997,12.9
40943,12,0.997,12.9
40944,12,0.997,12.9
40945,12,0.997,12.9
40946,12,0.997,12.9
40947,12,0.997,12.9
40948,12,0.997,12.9
40949,12,0.997,12.9
40950,12,0.997,12.9
40951,12,0.997,12.9
40952,12,0.997,12.9
40953,12,0.997,12.9
40954,12,0.997,12.9
40955,12,0.997,12.9
40956,12,0.997,12.9
40957,12,0.997,12.9
40958,12,0.997,12.9
40959,12,0.997,12.9
40960,12,0.997,12.9
40961,12,0.997,12.9
40962,12,0.997,12.9
40963,12,0.997,12.9
40964,12,0.997,12.9
40965,12,0.997,12.9
40966,12,0.997,12.9
40967,12,0.997,12.9
40968,12,0.997,12.9
40969,12,0.997,12.9
40970,12,0.997,12.9
40971,12,0.997,12.9
40972,12,0.997,12.9
40973,12,0.997,12.9
40974,12,0.997,12.9
40975,12,0.997,12.9
40976,12,0.997,12.9
40977,12,0.997,12.9
40978,12,0.997,12.9
40979,12,0.997,12.9
40980,12,0.997,12.9
40981,12,0.997,12.9
40982,12,0.997,12.9
40983,12,0.997,12.9
40984,12,0.997,12.9
40985,12,0.997,12.9
40986,12,0.997,12.9
40987,12,0.997,12.9
40988,12,0.997,12.9
40989,12,0.997,12.9
40990,12,0.997,12.9
40991,12,0.997,12.9
40992,12,0.997,12.9
40993,12,0.997,12.9
40994,12,0.997,12.9
40995,12,0.997,12.9
40996,12,0.997,12.9
40997,12,0.997,12.9
40998,12,0.997,12.9
40999,12,0.997,12.9
41000,12,0.997,12.9
41001,12,0.997,12.9
41002,12,0.997,12.9
41003,12,0.997,12.9
41004,12,0.997,12.9
41005,12,0.997,12.9
41006,12,0.997,12.9
41007,12,0.997,12.9
41008,12,0.997,12.9
41009,12,0.997,12.9
41010,12,0.997,12.9
41011,12,0.997,12.9
41012,12,0.997,12.9
41013,12,0.997,12.9
41014,12,0.997,12.9
41015,12,0.997,12.9
41016,12,0.997,12.9
41017,12,0.997,12.9
41018,12,0.997,12.9
41019,12,0.997,12.9
41020,12,0.997,12.9
41021,12,0.997,12.9
41022,12,0.997,12.9
41023,12,0.997,12.9
41024,12,0.997,12.9
41025,12,0.997,12.9
41026,12,0.997,12.9
41027,12,0.997,12.9
41028,12,0.997,12.9
41029,12,0.997,12.9
41030,12,0.997,12.9
41031,12,0.997,12.9
41032,12,0.997,12.9
41033,12,0.997,12.9
41034,12,0.997,12.9
41035,12,0.997,12.9
41036,12,0.997,12.9
41037,12,0.997,12.9
41038,12,0.997,12.9
41039,12,0.997,12.9
41040,12,0.997,12.9
41041,12,0.997,12.9
41042,12,0.997,12.9
41043,12,0.997,12.9
41044,12,0.997,12.9
41045,12,0.997,12.9
41046,12,0.997,12.9
41047,12,0.997,12.9
41048,12,0.997,12.9
41049,12,0.997,12.9
41050,12,0.997,12.9
41051,12,0.997,12.9
41052,12,0.997,12.9
41053,12,0.997,12.9
41054,12,0.997,12.9
41055,12,0.997,12.9
41056,12,0.997,12.9
41057,12,0.997,12.9
41058,12,0.997,12.9
41059,12,0.997,12.9
41060,12,0.997,12.9
41061,12,0.997,12.9
41062,12,0.997,12.9
41063,12,0.997,12.9
41064,12,0.997,12.9
41065,12,0.997,12.9
41066,12,0.997,12.9
41067,12,0.997,12.9
41068,12,0.997,12.9
41069,12,0.997,12.9
41070,12,0.997,12.9
41071,12,0.997,12.9
41072,12,0.997,12.9
41073,12,0.997,12.9
41074,12,0.997,12.9
41075,12,0.997,12.9
41076,12,0.997,12.9
41077,12,0.997,12.9
41078,12,0.997,12.9
41079,12,0.997,12.9
41080,12,0.997,12.9
41081,12,0.997,12.9
41082,12,0.997,12.9
41083,12,0.997,12.9
41084,12,0.997,12.9
41085,12,0.997,12.9
41086,12,0.997,12.9
41087,12,0.997,12.9
41088,12,0.997,12.9
41089,12,0.997,12.9
41090,12,0.997,12.9
41091,12,0.997,12.9
41092,12,0.997,12.9
41093,12,0.997,12.9
41094,12,0.997,12.9
41095,12,0.997,12.9
41096,12,0.997,12.9
41097,12,0.997,12.9
41098,12,0.997,12.9
41099,12,0.997,12.9
41100,12,0.997,12.9
41101,12,0.997,12.9
41102,12,0.997,12.9
41103,12,0.997,12.9
41104,12,0.997,12.9
41105,12,0.997,12.9
41106,12,0.997,12.9
41107,12,0.997,12.9
41108,12,0.997,12.9
41109,12,0.997,12.9
41110,12,0.997,12.9
41111,12,0.997,12.9
41112,12,0.997,12.9
41113,12,0.997,12.9
41114,12,0.997,12.9
41115,12,0.997,12.9
41116,12,0.997,12.9
41117,12,0.997,12.9
41118,12,0.997,12.9
41119,12,0.997,12.9
41120,12,0.997,12.9
41121,12,0.997,12.9
41122,12,0.997,12.9
41123,12,0.997,12.9
41124,12,0.997,12.9
41125,12,0.997,12.9
41126,12,0.997,12.9
41127,12,0.997,12.9
41128,12,0.997,12.9
41129,12,0.997,12.9
41130,12,0.997,12.9
41131,12,0.997,12.9
41132,12,0.997,12.9
41133,12,0.997,12.9
41134,12,0.997,12.9
41135,12,0.997,12.9
41136,12,0.997,12.9
41137,12,0.997,12.9
41138,12,0.997,12.9
41139,12,0.997,12.9
41140,12,0.997,12.9
41141,12,0.997,12.9
41142,12,0.997,12.9
41143,12,0.997,12.9
41144,12,0.997,12.9
41145,12,0.997,12.9
41146,12,0.997,12.9
41147,12,0.997,12.9
41148,12,0.997,12.9
41149,12,0.997,12.9
41150,12,0.997,12.9
41151,12,0.997,12.9
41152,12,0.997,12.9
41153,12,0.997,12.9
41154,12,0.997,12.9
41155,12,0.997,12.9
41156,12,0.997,12.9
41157,12,0.997,12.9
41158,12,0.997,12.9
41159,12,0.997,12.9
41160,12,0.997,12.9
41161,12,0.997,12.9
41162,12,0.997,12.9
41163,12,0.997,12.9
41164,12,0.997,12.9
41165,12,0.997,12.9
41166,12,0.997,12.9
41167,12,0.997,12.9
41168,12,0.997,12.9
41169,12,0.997,12.9
41170,12,0.997,12.9
41171,12,0.997,12.9
41172,12,0.997,12.9
41173,12,0.997,12.9
41174,12,0.997,12.9
41175,12,0.997,12.9
41176,12,0.997,12.9
41177,12,0.997,12.9
41178,12,0.997,12.9
41179,12,0.997,12.9
41180,12,0.997,12.9
41181,12,0.997,12.9
41182,12,0.997,12.9
41183,12,0.997,12.9
41184,12,0.997,12.9
41185,12,0.997,12.9
41186,12,0.997,12.9
41187,12,0.997,12.9
41188,12,0.997,12.9
41189,12,0.997,12.9
41190,12,0.997,12.9
41191,12,0.997,12.9
41192,12,0.997,12.9
41193,12,0.997,12.9
41194,12,0.997,12.9
41195,12,0.997,12.9
41196,12,0.997,12.9
41197,12,0.997,12.9
41198,12,0.997,12.9
41199,12,0.997,12.9
41200,12,0.997,12.9
41201,12,0.997,12.9
41202,12,0.997,12.9
41203,12,0.997,12.9
41204,12,0.997,12.9
41205,12,0.997,12.9
41206,12,0.997,12.9
41207,12,0.997,12.9
41208,12,0.997,12.9
41209,12,0.997,12.9
41210,12,0.997,12.9
41211,12,0.997,12.9
41212,12,0.997,12.9
41213,12,0.997,12.9
41214,12,0.997,12.9
41215,12,0.997,12.9
41216,12,0.997,12.9
41217,12,0.997,12.9
41218,12,0.997,12.9
41219,12,0.997,12.9
41220,12,0.997,12.9
41221,12,0.997,12.9
41222,12,0.997,12.9
41223,12,0.997,12.9
41224,12,0.997,12.9
41225,12,0.997,12.9
41226,12,0.997,12.9
41227,12,0.997,12.9
41228,12,0.997,12.9
41229,12,0.997,12.9
41230,12,0.997,12.9
41231,12,0.997,12.9
41232,12,0.997,12.9
41233,12,0.997,12.9
41234,12,0.997,12.9
41235,12,0.997,12.9
41236,12,0.997,12.9
41237,12,0.997,12.9
41238,12,0.997,12.9
41239,12,0.997,12.9
41240,12,0.997,12.9
41241,12,0.997,12.9
41242,12,0.997,12.9
41243,12,0.997,12.9
41244,12,0.997,12.9
41245,12,0.997,12.9
41246,12,0.997,12.9
41247,12,0.997,12.9
41248,12,0.997,12.9
41249,12,0.997,12.9
41250,12,0.997,12.9
41251,12,0.997,12.9
41252,12,0.997,12.9
41253,12,0.997,12.9
41254,12,0.997,12.9
41255,12,0.997,12.9
41256,12,0.997,12.9
41257,12,0.997,12.9
41258,12,0.997,12.9
41259,12,0.997,12.9
41260,12,0.997,12.9
41261,12,0.997,12.9
41262,12,0.997,12.9
41263,12,0.997,12.9
41264,12,0.997,12.9
41265,12,0.997,12.9
41266,12,0.997,12.9
41267,12,0.997,12.9
41268,12,0.997,12.9
41269,12,0.997,12.9
41270,12,0.997,12.9
41271,12,0.997,12.9
41272,12,0.997,12.9
41273,12,0.997,12.9
41274,12,0.997,12.9
41275,12,0.997,12.9
41276,12,0.997,12.9
41277,12,0.997,12.9
41278,12,0.997,12.9
41279,12,0.997,12.9
41280,12,0.997,12.9
41281,12,0.997,12.9
41282,12,0.997,12.9
41283,12,0.997,12.9
41284,12,0.997,12.9
41285,12,0.997,12.9
41286,12,0.997,12.9
41287,12,0.997,12.9
41288,12,0.997,12.9
41289,12,0.997,12.9
41290,12,0.997,12.9
41291,12,0.997,12.9
41292,12,0.997,12.9
41293,12,0.997,12.9
41294,12,0.997,12.9
41295,12,0.997,12.9
41296,12,0.997,12.9
41297,12,0.997,12.9
41298,12,0.997,12.9
41299,12,0.997,12.9
41300,12,0.997,12.9
41301,12,0.997,12.9
41302,12,0.997,12.9
41303,12,0.997,12.9
41304,12,0.997,12.9
41305,12,0.997,12.9
41306,12,0.997,12.9
41307,12,0.997,12.9
41308,12,0.997,12.9
41309,12,0.997,12.9
41310,12,0.997,12.9
41311,12,0.997,12.9
41312,12,0.997,12.9
41313,12,0.997,12.9
41314,12,0.997,12.9
41315,12,0.997,12.9
41316,12,0.997,12.9
41317,12,0.997,12.9
41318,12,0.997,12.9
41319,12,0.997,12.9
41320,12,0.997,12.9
41321,12,0.997,12.9
41322,12,0.997,12.9
41323,12,0.997,12.9
41324,12,0.997,12.9
41325,12,0.997,12.9
41326,12,0.997,12.9
41327,12,0.997,12.9
41328,12,0.997,12.9
41329,12,0.997,12.9
41330,12,0.997,12.9
41331,12,0.997,12.9
41332,12,0.997,12.9
41333,12,0.997,12.9
41334,12,0.997,12.9
41335,12,0.997,12.9
41336,12,0.997,12.9
41337,12,0.997,12.9
41338,12,0.997,12.9
41339,12,0.997,12.9
41340,12,0.997,12.9
41341,12,0.997,12.9
41342,12,0.997,12.9
41343,12,0.997,12.9
41344,12,0.997,12.9
41345,12,0.997,12.9
41346,12,0.997,12.9
41347,12,0.997,12.9
41348,12,0.997,12.9
41349,12,0.997,12.9
41350,12,0.997,12.9
41351,12,0.997,12.9
41352,12,0.997,12.9
41353,12,0.997,12.9
41354,12,0.997,12.9
41355,12,0.997,12.9
41356,12,0.997,12.9
41357,12,0.997,12.9
41358,12,0.997,12.9
41359,12,0.997,12.9
41360,12,0.997,12.9
41361,12,0.997,12.9
41362,12,0.997,12.9
41363,12,0.997,12.9
41364,12,0.997,12.9
41365,12,0.997,12.9
41366,12,0.997,12.9
41367,12,0.997,12.9
41368,12,0.997,12.9
41369,12,0.997,12.9
41370,12,0.997,12.9
41371,12,0.997,12.9
41372,12,0.997,12.9
41373,12,0.997,12.9
41374,12,0.997,12.9
41375,12,0.997,12.9
41376,12,0.997,12.9
41377,12,0.997,12.9
41378,12,0.997,12.9
41379,12,0.997,12.9
41380,12,0.997,12.9
41381,12,0.997,12.9
41382,12,0.997,12.9
41383,12,0.997,12.9
41384,12,0.997,12.9
41385,12,0.997,12.9
41386,12,0.997,12.9
41387,12,0.997,12.9
41388,12,0.997,12.9
41389,12,0.997,12.9
41390,12,0.997,12.9
41391,12,0.997,12.9
41392,12,0.997,12.9
41393,12,0.997,12.9
41394,12,0.997,12.9
41395,12,0.997,12.9
41396,12,0.997,12.9
41397,12,0.997,12.9
41398,12,0.997,12.9
41399,12,0.997,12.9
41400,12,0.997,12.9
41401,12,0.997,12.9
41402,12,0.997,12.9
41403,12,0.997,12.9
41404,12,0.997,12.9
41405,12,0.997,12.9
41406,12,0.997,12.9
41407,12,0.997,12.9
41408,12,0.997,12.9
41409,12,0.997,12.9
41410,12,0.997,12.9
41411,12,0.997,12.9
41412,12,0.997,12.9
41413,12,0.997,12.9
41414,12,0.997,12.9
41415,12,0.997,12.9
41416,12,0.997,12.9
41417,12,0.997,12.9
41418,12,0.997,12.9
41419,12,0.997,12.9
41420,12,0.997,12.9
41421,12,0.997,12.9
41422,12,0.997,12.9
41423,12,0.997,12.9
41424,12,0.997,12.9
41425,12,0.997,12.9
41426,12,0.997,12.9
41427,12,0.997,12.9
41428,12,0.997,12.9
41429,12,0.997,12.9
41430,12,0.997,12.9
41431,12,0.997,12.9
41432,12,0.997,12.9
41433,12,0.997,12.9
41434,12,0.997,12.9
41435,12,0.997,12.9
41436,12,0.997,12.9
41437,12,0.997,12.9
41438,12,0.997,12.9
41439,12,0.997,12.9
41440,12,0.997,12.9
41441,12,0.997,12.9
41442,12,0.997,12.9
41443,12,0.997,12.9
41444,12,0.997,12.9
41445,12,0.997,12.9
41446,12,0.997,12.9
41447,12,0.997,12.9
41448,12,0.997,12.9
41449,12,0.997,12.9
41450,12,0.997,12.9
41451,12,0.997,12.9
41452,12,0.997,12.9
41453,12,0.997,12.9
41454,12,0.997,12.9
41455,12,0.997,12.9
41456,12,0.997,12.9
41457,12,0.997,12.9
41458,12,0.997,12.9
41459,12,0.997,12.9
41460,12,0.997,12.9
41461,12,0.997,12.9
41462,12,0.997,12.9
41463,12,0.997,12.9
41464,12,0.997,12.9
41465,12,0.997,12.9
41466,12,0.997,12.9
41467,12,0.997,12.9
41468,12,0.997,12.9
41469,12,0.997,12.9
41470,12,0.997,12.9
41471,12,0.997,12.9
41472,12,0.997,12.9
41473,12,0.997,12.9
41474,12,0.997,12.9
41475,12,0.997,12.9
41476,12,0.997,12.9
41477,12,0.997,12.9
41478,12,0.997,12.9
41479,12,0.997,12.9
41480,12,0.997,12.9
41481,12,0.997,12.9
41482,12,0.997,12.9
41483,12,0.997,12.9
41484,12,0.997,12.9
41485,12,0.997,12.9
41486,12,0.997,12.9
41487,12,0.997,12.9
41488,12,0.997,12.9
41489,12,0.997,12.9
41490,12,0.997,12.9
41491,12,0.997,12.9
41492,12,0.997,12.9
41493,12,0.997,12.9
41494,12,0.997,12.9
41495,12,0.997,12.9
41496,12,0.997,12.9
41497,12,0.997,12.9
41498,12,0.997,12.9
41499,12,0.997,12.9
41500,12,0.997,12.9
41501,12,0.997,12.9
41502,12,0.997,12.9
41503,12,0.997,12.9
41504,12,0.997,12.9
41505,12,0.997,12.9
41506,12,0.997,12.9
41507,12,0.997,12.9
41508,12,0.997,12.9
41509,12,0.997,12.9
41510,12,0.997,12.9
41511,12,0.997,12.9
41512,12,0.997,12.9
41513,12,0.997,12.9
41514,12,0.997,12.9
41515,12,0.997,12.9
41516,12,0.997,12.9
41517,12,0.997,12.9
41518,12,0.997,12.9
41519,12,0.997,12.9
41520,12,0.997,12.9
41521,12,0.997,12.9
41522,12,0.997,12.9
41523,12,0.997,12.9
41524,12,0.997,12.9
41525,12,0.997,12.9
41526,12,0.997,12.9
41527,12,0.997,12.9
41528,12,0.997,12.9
41529,12,0.997,12.9
41530,12,0.997,12.9
41531,12,0.997,12.9
41532,12,0.997,12.9
41533,12,0.997,12.9
41534,12,0.997,12.9
41535,12,0.997,12.9
41536,12,0.997,12.9
41537,12,0.997,12.9
41538,12,0.997,12.9
41539,12,0.997,12.9
41540,12,0.997,12.9
41541,12,0.997,12.9
41542,12,0.997,12.9
41543,12,0.997,12.9
41544,12,0.997,12.9
41545,12,0.997,12.9
41546,12,0.997,12.9
41547,12,0.997,12.9
41548,12,0.997,12.9
41549,12,0.997,12.9
41550,12,0.997,12.9
41551,12,0.997,12.9
41552,12,0.997,12.9
41553,12,0.997,12.9
41554,12,0.997,12.9
41555,12,0.997,12.9
41556,12,0.997,12.9
41557,12,0.997,12.9
41558,12,0.997,12.9
41559,12,0.997,12.9
41560,12,0.997,12.9
41561,12,0.997,12.9
41562,12,0.997,12.9
41563,12,0.997,12.9
41564,12,0.997,12.9
41565,12,0.997,12.9
41566,12,0.997,12.9
41567,12,0.997,12.9
41568,12,0.997,12.9
41569,12,0.997,12.9
41570,12,0.997,12.9
41571,12,0.997,12.9
41572,12,0.997,12.9
41573,12,0.997,12.9
41574,12,0.997,12.9
41575,12,0.997,12.9
41576,12,0.997,12.9
41577,12,0.997,12.9
41578,12,0.997,12.9
41579,12,0.997,12.9
41580,12,0.997,12.9
41581,12,0.997,12.9
41582,12,0.997,12.9
41583,12,0.997,12.9
41584,12,0.997,12.9
41585,12,0.997,12.9
41586,12,0.997,12.9
41587,12,0.997,12.9
41588,12,0.997,12.9
41589,12,0.997,12.9
41590,12,0.997,12.9
41591,12,0.997,12.9
41592,12,0.997,12.9
41593,12,0.997,12.9
41594,12,0.997,12.9
41595,12,0.997,12.9
41596,12,0.997,12.9
41597,12,0.997,12.9
41598,12,0.997,12.9
41599,12,0.997,12.9
41600,12,0.997,12.9
41601,12,0.997,12.9
41602,12,0.997,12.9
41603,12,0.997,12.9
41604,12,0.997,12.9
41605,12,0.997,12.9
41606,12,0.997,12.9
41607,12,0.997,12.9
41608,12,0.997,12.9
41609,12,0.997,12.9
41610,12,0.997,12.9
41611,12,0.997,12.9
41612,12,0.997,12.9
41613,12,0.997,12.9
41614,12,0.997,12.9
41615,12,0.997,12.9
41616,12,0.997,12.9
41617,12,0.997,12.9
41618,12,0.997,12.9
41619,12,0.997,12.9
41620,12,0.997,12.9
41621,12,0.997,12.9
41622,12,0.997,12.9
41623,12,0.997,12.9
41624,12,0.997,12.9
41625,12,0.997,12.9
41626,12,0.997,12.9
41627,12,0.997,12.9
41628,12,0.997,12.9
41629,12,0.997,12.9
41630,12,0.997,12.9
41631,12,0.997,12.9
41632,12,0.997,12.9
41633,12,0.997,12.9
41634,12,0.997,12.9
41635,12,0.997,12.9
41636,12,0.997,12.9
41637,12,0.997,12.9
41638,12,0.997,12.9
41639,12,0.997,12.9
41640,12,0.997,12.9
41641,12,0.997,12.9
41642,12,0.997,12.9
41643,12,0.997,12.9
41644,12,0.997,12.9
41645,12,0.997,12.9
41646,12,0.997,12.9
41647,12,0.997,12.9
41648,12,0.997,12.9
41649,12,0.997,12.9
41650,12,0.997,12.9
41651,12,0.997,12.9
41652,12,0.997,12.9
41653,12,0.997,12.9
41654,12,0.997,12.9
41655,12,0.997,12.9
41656,12,0.997,12.9
41657,12,0.997,12.9
41658,12,0.997,12.9
41659,12,0.997,12.9
41660,12,0.997,12.9
41661,12,0.997,12.9
41662,12,0.997,12.9
41663,12,0.997,12.9
41664,12,0.997,12.9
41665,12,0.997,12.9
41666,12,0.997,12.9
41667,12,0.997,12.9
41668,12,0.997,12.9
41669,12,0.997,12.9
41670,12,0.997,12.9
41671,12,0.997,12.9
41672,12,0.997,12.9
41673,12,0.997,12.9
41674,12,0.997,12.9
41675,12,0.997,12.9
41676,12,0.997,12.9
41677,12,0.997,12.9
41678,12,0.997,12.9
41679,12,0.997,12.9
41680,12,0.997,12.9
41681,12,0.997,12.9
41682,12,0.997,12.9
41683,12,0.997,12.9
41684,12,0.997,12.9
41685,12,0.997,12.9
41686,12,0.997,12.9
41687,12,0.997,12.9
41688,12,0.997,12.9
41689,12,0.997,12.9
41690,12,0.997,12.9
41691,12,0.997,12.9
41692,12,0.997,12.9
41693,12,0.997,12.9
41694,12,0.997,12.9
41695,12,0.997,12.9
41696,12,0.997,12.9
41697,12,0.997,12.9
41698,12,0.997,12.9
41699,12,0.997,12.9
41700,12,0.997,12.9
41701,12,0.997,12.9
41702,12,0.997,12.9
41703,12,0.997,12.9
41704,12,0.997,12.9
41705,12,0.997,12.9
41706,12,0.997,12.9
41707,12,0.997,12.9
41708,12,0.997,12.9
41709,12,0.997,12.9
41710,12,0.997,12.9
41711,12,0.997,12.9
41712,12,0.997,12.9
41713,12,0.997,12.9
41714,12,0.997,12.9
41715,12,0.997,12.9
41716,12,0.997,12.9
41717,12,0.997,12.9
41718,12,0.997,12.9
41719,12,0.997,12.9
41720,12,0.997,12.9
41721,12,0.997,12.9
41722,12,0.997,12.9
41723,12,0.997,12.9
41724,12,0.997,12.9
41725,12,0.997,12.9
41726,12,0.997,12.9
41727,12,0.997,12.9
41728,12,0.997,12.9
41729,12,0.997,12.9
41730,12,0.997,12.9
41731,12,0.997,12.9
41732,12,0.997,12.9
41733,12,0.997,12.9
41734,12,0.997,12.9
41735,12,0.997,12.9
41736,12,0.997,12.9
41737,12,0.997,12.9
41738,12,0.997,12.9
41739,12,0.997,12.9
41740,12,0.997,12.9
41741,12,0.997,12.9
41742,12,0.997,12.9
41743,12,0.997,12.9
41744,12,0.997,12.9
41745,12,0.997,12.9
41746,12,0.997,12.9
41747,12,0.997,12.9
41748,12,0.997,12.9
41749,12,0.997,12.9
41750,12,0.997,12.9
41751,12,0.997,12.9
41752,12,0.997,12.9
41753,12,0.997,12.9
41754,12,0.997,12.9
41755,12,0.997,12.9
41756,12,0.997,12.9
41757,12,0.997,12.9
41758,12,0.997,12.9
41759,12,0.997,12.9
41760,12,0.997,12.9
41761,12,0.997,12.9
41762,12,0.997,12.9
41763,12,0.997,12.9
41764,12,0.997,12.9
41765,12,0.997,12.9
41766,12,0.997,12.9
41767,12,0.997,12.9
41768,12,0.997,12.9
41769,12,0.997,12.9
41770,12,0.997,12.9
41771,12,0.997,12.9
41772,12,0.997,12.9
41773,12,0.997,12.9
41774,12,0.997,12.9
41775,12,0.997,12.9
41776,12,0.997,12.9
41777,12,0.997,12.9
41778,12,0.997,12.9
41779,12,0.997,12.9
41780,12,0.997,12.9
41781,12,0.997,12.9
