Duration: 300
step,size,rho,fit
20575,13,0.982,14.7
20576,13,0.982,14.7
20577,13,0.982,14.7
20578,13,0.982,14.7
20579,13,0.982,14.7
20580,13,0.982,14.7
20581,13,0.982,14.7
20582,13,0.982,14.7
20583,13,0.982,14.7
20584,13,0.982,14.7
20585,13,0.982,14.7
20586,13,0.982,14.7
20587,13,0.982,14.7
20588,13,0.982,14.7
20589,13,0.982,14.7
20590,13,0.982,14.7
20591,13,0.982,14.7
20592,13,0.982,14.7
20593,13,0.982,14.7
20594,13,0.982,14.7
20595,13,0.982,14.7
20596,13,0.982,14.7
20597,13,0.982,14.7
20598,13,0.982,14.7
20599,13,0.982,14.7
20600,13,0.982,14.7
20601,13,0.982,14.7
20602,13,0.982,14.7
20603,13,0.982,14.7
20604,13,0.982,14.7
20605,13,0.982,14.7
20606,13,0.982,14.7
20607,13,0.982,14.7
20608,13,0.982,14.7
20609,13,0.982,14.7
20610,13,0.982,14.7
20611,13,0.982,14.7
20612,13,0.982,14.7
20613,13,0.982,14.7
20614,13,0.982,14.7
20615,13,0.982,14.7
20616,13,0.982,14.7
20617,13,0.982,14.7
20618,13,0.982,14.7
20619,13,0.982,14.7
20620,13,0.982,14.7
20621,13,0.982,14.7
20622,13,0.982,14.7
20623,13,0.982,14.7
20624,13,0.982,14.7
20625,13,0.982,14.7
20626,13,0.982,14.7
20627,13,0.982,14.7
20628,13,0.982,14.7
20629,13,0.982,14.7
20630,13,0.982,14.7
20631,13,0.982,14.7
20632,13,0.982,14.7
20633,13,0.982,14.7
20634,13,0.982,14.7
20635,13,0.982,14.7
20636,13,0.982,14.7
20637,13,0.982,14.7
20638,13,0.982,14.7
20639,13,0.982,14.7
20640,13,0.982,14.7
20641,13,0.982,14.7
20642,13,0.982,14.7
20643,13,0.982,14.7
20644,13,0.982,14.7
20645,13,0.982,14.7
20646,13,0.982,14.7
20647,13,0.982,14.7
20648,13,0.982,14.7
20649,13,0.982,14.7
20650,13,0.982,14.7
20651,13,0.982,14.7
20652,13,0.982,14.7
20653,13,0.982,14.7
20654,13,0.982,14.7
20655,13,0.982,14.7
20656,13,0.982,14.7
20657,13,0.982,14.7
20658,13,0.982,14.7
20659,13,0.982,14.7
20660,13,0.982,14.7
20661,13,0.982,14.7
20662,13,0.982,14.7
20663,13,0.982,14.7
20664,13,0.982,14.7
20665,13,0.982,14.7
20666,13,0.982,14.7
20667,13,0.982,14.7
20668,13,0.982,14.7
20669,13,0.982,14.7
20670,13,0.982,14.7
20671,13,0.982,14.7
20672,13,0.982,14.7
20673,13,0.982,14.7
20674,13,0.982,14.7
20675,13,0.982,14.7
20676,13,0.982,14.7
20677,13,0.982,14.7
20678,13,0.982,14.7
20679,13,0.982,14.7
20680,13,0.982,14.7
20681,13,0.982,14.7
20682,13,0.982,14.7
20683,13,0.982,14.7
20684,13,0.982,14.7
20685,13,0.982,14.7
20686,13,0.982,14.7
20687,13,0.982,14.7
20688,13,0.982,14.7
20689,13,0.982,14.7
20690,13,0.982,14.7
20691,13,0.982,14.7
20692,13,0.982,14.7
20693,13,0.982,14.7
20694,13,0.982,14.7
20695,13,0.982,14.7
20696,13,0.982,14.7
20697,13,0.982,14.7
20698,13,0.982,14.7
20699,13,0.982,14.7
20700,13,0.982,14.7
20701,13,0.982,14.7
20702,13,0.982,14.7
20703,13,0.982,14.7
20704,13,0.982,14.7
20705,13,0.982,14.7
20706,13,0.982,14.7
20707,13,0.982,14.7
20708,13,0.982,14.7
20709,13,0.982,14.7
20710,13,0.982,14.7
20711,13,0.982,14.7
20712,13,0.982,14.7
20713,13,0.982,14.7
20714,13,0.982,14.7
20715,13,0.982,14.7
20716,13,0.982,14.7
20717,13,0.982,14.7
20718,13,0.982,14.7
20719,13,0.982,14.7
20720,13,0.982,14.7
20721,13,0.982,14.7
20722,13,0.982,14.7
20723,13,0.982,14.7
20724,13,0.982,14.7
20725,13,0.982,14.7
20726,13,0.982,14.7
20727,13,0.982,14.7
20728,13,0.982,14.7
20729,13,0.982,14.7
20730,13,0.982,14.7
20731,13,0.982,14.7
20732,13,0.982,14.7
20733,13,0.982,14.7
20734,13,0.982,14.7
20735,13,0.982,14.7
20736,13,0.982,14.7
20737,13,0.982,14.7
20738,13,0.982,14.7
20739,13,0.982,14.7
20740,13,0.982,14.7
20741,13,0.982,14.7
20742,13,0.982,14.7
20743,13,0.982,14.7
20744,13,0.982,14.7
20745,13,0.982,14.7
20746,13,0.982,14.7
20747,13,0.982,14.7
20748,13,0.982,14.7
20749,13,0.982,14.7
20750,13,0.982,14.7
20751,13,0.982,14.7
20752,13,0.982,14.7
20753,13,0.982,14.7
20754,13,0.982,14.7
20755,13,0.982,14.7
20756,13,0.982,14.7
20757,13,0.982,14.7
20758,13,0.982,14.7
20759,13,0.982,14.7
20760,13,0.982,14.7
20761,13,0.982,14.7
20762,13,0.982,14.7
20763,13,0.982,14.7
20764,13,0.982,14.7
20765,13,0.982,14.7
20766,13,0.982,14.7
20767,13,0.982,14.7
20768,13,0.982,14.7
20769,13,0.982,14.7
20770,13,0.982,14.7
20771,13,0.982,14.7
20772,13,0.982,14.7
20773,13,0.982,14.7
20774,13,0.982,14.7
20775,13,0.982,14.7
20776,13,0.982,14.7
20777,13,0.982,14.7
20778,13,0.982,14.7
20779,13,0.982,14.7
20780,13,0.982,14.7
20781,13,0.982,14.7
20782,13,0.982,14.7
20783,13,0.982,14.7
20784,13,0.982,14.7
20785,13,0.982,14.7
20786,13,0.982,14.7
20787,13,0.982,14.7
20788,13,0.982,14.7
20789,13,0.982,14.7
20790,13,0.982,14.7
20791,13,0.982,14.7
20792,13,0.982,14.7
20793,13,0.982,14.7
20794,13,0.982,14.7
20795,13,0.982,14.7
20796,13,0.982,14.7
20797,13,0.982,14.7
20798,13,0.982,14.7
20799,13,0.982,14.7
20800,13,0.982,14.7
20801,13,0.982,14.7
20802,13,0.982,14.7
20803,13,0.982,14.7
20804,13,0.982,14.7
20805,13,0.982,14.7
20806,13,0.982,14.7
20807,13,0.982,14.7
20808,13,0.982,14.7
20809,13,0.982,14.7
20810,13,0.982,14.7
20811,13,0.982,14.7
20812,13,0.982,14.7
20813,13,0.982,14.7
20814,13,0.982,14.7
20815,13,0.982,14.7
20816,13,0.982,14.7
20817,13,0.982,14.7
20818,13,0.982,14.7
20819,13,0.982,14.7
20820,13,0.982,14.7
20821,13,0.982,14.7
20822,13,0.982,14.7
20823,13,0.982,14.7
20824,13,0.982,14.7
20825,13,0.982,14.7
20826,13,0.982,14.7
20827,13,0.982,14.7
20828,13,0.982,14.7
20829,13,0.982,14.7
20830,13,0.982,14.7
20831,13,0.982,14.7
20832,13,0.982,14.7
20833,13,0.982,14.7
20834,13,0.982,14.7
20835,13,0.982,14.7
20836,13,0.982,14.7
20837,13,0.982,14.7
20838,13,0.982,14.7
20839,13,0.982,14.7
20840,13,0.982,14.7
20841,13,0.982,14.7
20842,13,0.982,14.7
20843,13,0.982,14.7
20844,13,0.982,14.7
20845,13,0.982,14.7
20846,13,0.982,14.7
20847,13,0.982,14.7
20848,13,0.982,14.7
20849,13,0.982,14.7
20850,13,0.982,14.7
20851,13,0.982,14.7
20852,13,0.982,14.7
20853,13,0.982,14.7
20854,13,0.982,14.7
20855,13,0.982,14.7
20856,13,0.982,14.7
20857,13,0.982,14.7
20858,13,0.982,14.7
20859,13,0.982,14.7
20860,13,0.982,14.7
20861,13,0.982,14.7
20862,13,0.982,14.7
20863,13,0.982,14.7
20864,13,0.982,14.7
20865,13,0.982,14.7
20866,13,0.982,14.7
20867,13,0.982,14.7
20868,13,0.982,14.7
20869,13,0.982,14.7
20870,13,0.982,14.7
20871,13,0.982,14.7
20872,13,0.982,14.7
20873,13,0.982,14.7
20874,13,0.982,14.7
20875,13,0.982,14.7
20876,13,0.982,14.7
20877,13,0.982,14.7
20878,13,0.982,14.7
20879,13,0.982,14.7
20880,13,0.982,14.7
20881,13,0.982,14.7
20882,13,0.982,14.7
20883,13,0.982,14.7
20884,13,0.982,14.7
20885,13,0.982,14.7
20886,13,0.982,14.7
20887,13,0.982,14.7
20888,13,0.982,14.7
20889,13,0.982,14.7
20890,13,0.982,14.7
20891,13,0.982,14.7
20892,13,0.982,14.7
20893,13,0.982,14.7
20894,13,0.982,14.7
20895,13,0.982,14.7
20896,13,0.982,14.7
20897,13,0.982,14.7
20898,13,0.982,14.7
20899,13,0.982,14.7
20900,13,0.982,14.7
20901,13,0.982,14.7
20902,13,0.982,14.7
20903,13,0.982,14.7
20904,13,0.982,14.7
20905,13,0.982,14.7
20906,13,0.982,14.7
20907,13,0.982,14.7
20908,13,0.982,14.7
20909,13,0.982,14.7
20910,13,0.982,14.7
20911,13,0.982,14.7
20912,13,0.982,14.7
20913,13,0.982,14.7
20914,13,0.982,14.7
20915,13,0.982,14.7
20916,13,0.982,14.7
20917,13,0.982,14.7
20918,13,0.982,14.7
20919,13,0.982,14.7
20920,13,0.982,14.7
20921,13,0.982,14.7
20922,13,0.982,14.7
20923,13,0.982,14.7
20924,13,0.982,14.7
20925,13,0.982,14.7
20926,13,0.982,14.7
20927,13,0.982,14.7
20928,13,0.982,14.7
20929,13,0.982,14.7
20930,13,0.982,14.7
20931,13,0.982,14.7
20932,13,0.982,14.7
20933,13,0.982,14.7
20934,13,0.982,14.7
20935,13,0.982,14.7
20936,13,0.982,14.7
20937,13,0.982,14.7
20938,13,0.982,14.7
20939,13,0.982,14.7
20940,13,0.982,14.7
20941,13,0.982,14.7
20942,13,0.982,14.7
20943,13,0.982,14.7
20944,13,0.982,14.7
20945,13,0.982,14.7
20946,13,0.982,14.7
20947,13,0.982,14.7
20948,13,0.982,14.7
20949,13,0.982,14.7
20950,13,0.982,14.7
20951,13,0.982,14.7
20952,13,0.982,14.7
20953,13,0.982,14.7
20954,13,0.982,14.7
20955,13,0.982,14.7
20956,13,0.982,14.7
20957,13,0.982,14.7
20958,13,0.982,14.7
20959,13,0.982,14.7
20960,13,0.982,14.7
20961,13,0.982,14.7
20962,13,0.982,14.7
20963,13,0.982,14.7
20964,13,0.982,14.7
20965,13,0.982,14.7
20966,13,0.982,14.7
20967,13,0.982,14.7
20968,13,0.982,14.7
20969,13,0.982,14.7
20970,13,0.982,14.7
20971,13,0.982,14.7
20972,13,0.982,14.7
20973,13,0.982,14.7
20974,13,0.982,14.7
20975,13,0.982,14.7
20976,13,0.982,14.7
20977,13,0.982,14.7
20978,13,0.982,14.7
20979,13,0.982,14.7
20980,13,0.982,14.7
20981,13,0.982,14.7
20982,13,0.982,14.7
20983,13,0.982,14.7
20984,13,0.982,14.7
20985,13,0.982,14.7
20986,13,0.982,14.7
20987,13,0.982,14.7
20988,13,0.982,14.7
20989,13,0.982,14.7
20990,13,0.982,14.7
20991,13,0.982,14.7
20992,13,0.982,14.7
20993,13,0.982,14.7
20994,13,0.982,14.7
20995,13,0.982,14.7
20996,13,0.982,14.7
20997,13,0.982,14.7
20998,13,0.982,14.7
20999,13,0.982,14.7
21000,13,0.982,14.7
21001,13,0.982,14.7
21002,13,0.982,14.7
21003,13,0.982,14.7
21004,13,0.982,14.7
21005,13,0.982,14.7
21006,13,0.982,14.7
21007,13,0.982,14.7
21008,13,0.982,14.7
21009,13,0.982,14.7
21010,13,0.982,14.7
21011,13,0.982,14.7
21012,13,0.982,14.7
21013,13,0.982,14.7
21014,13,0.982,14.7
21015,13,0.982,14.7
21016,13,0.982,14.7
21017,13,0.982,14.7
21018,13,0.982,14.7
21019,13,0.982,14.7
21020,13,0.982,14.7
21021,13,0.982,14.7
21022,13,0.982,14.7
21023,13,0.982,14.7
21024,13,0.982,14.7
21025,13,0.982,14.7
21026,13,0.982,14.7
21027,13,0.982,14.7
21028,13,0.982,14.7
21029,13,0.982,14.7
21030,13,0.982,14.7
21031,13,0.982,14.7
21032,13,0.982,14.7
21033,13,0.982,14.7
21034,13,0.982,14.7
21035,13,0.982,14.7
21036,13,0.982,14.7
21037,13,0.982,14.7
21038,13,0.982,14.7
21039,13,0.982,14.7
21040,13,0.982,14.7
21041,13,0.982,14.7
21042,13,0.982,14.7
21043,13,0.982,14.7
21044,13,0.982,14.7
21045,13,0.982,14.7
21046,13,0.982,14.7
21047,13,0.982,14.7
21048,13,0.982,14.7
21049,13,0.982,14.7
21050,13,0.982,14.7
21051,13,0.982,14.7
21052,13,0.982,14.7
21053,13,0.982,14.7
21054,13,0.982,14.7
21055,13,0.982,14.7
21056,13,0.982,14.7
21057,13,0.982,14.7
21058,13,0.982,14.7
21059,13,0.982,14.7
21060,13,0.982,14.7
21061,13,0.982,14.7
21062,13,0.982,14.7
21063,13,0.982,14.7
21064,13,0.982,14.7
21065,13,0.982,14.7
21066,13,0.982,14.7
21067,13,0.982,14.7
21068,13,0.982,14.7
21069,13,0.982,14.7
21070,13,0.982,14.7
21071,13,0.982,14.7
21072,13,0.982,14.7
21073,13,0.982,14.7
21074,13,0.982,14.7
21075,13,0.982,14.7
21076,13,0.982,14.7
21077,13,0.982,14.7
21078,13,0.982,14.7
21079,13,0.982,14.7
21080,13,0.982,14.7
21081,13,0.982,14.7
21082,13,0.982,14.7
21083,13,0.982,14.7
21084,13,0.982,14.7
21085,13,0.982,14.7
21086,13,0.982,14.7
21087,13,0.982,14.7
21088,13,0.982,14.7
21089,13,0.982,14.7
21090,13,0.982,14.7
21091,13,0.982,14.7
21092,13,0.982,14.7
21093,13,0.982,14.7
21094,13,0.982,14.7
21095,13,0.982,14.7
21096,13,0.982,14.7
21097,13,0.982,14.7
21098,13,0.982,14.7
21099,13,0.982,14.7
21100,13,0.982,14.7
21101,13,0.982,14.7
21102,13,0.982,14.7
21103,13,0.982,14.7
21104,13,0.982,14.7
21105,13,0.982,14.7
21106,13,0.982,14.7
21107,13,0.982,14.7
21108,13,0.982,14.7
21109,13,0.982,14.7
21110,13,0.982,14.7
21111,13,0.982,14.7
21112,13,0.982,14.7
21113,13,0.982,14.7
21114,13,0.982,14.7
21115,13,0.982,14.7
21116,13,0.982,14.7
21117,13,0.982,14.7
21118,13,0.982,14.7
21119,13,0.982,14.7
21120,13,0.982,14.7
21121,13,0.982,14.7
21122,13,0.982,14.7
21123,13,0.982,14.7
21124,13,0.982,14.7
21125,13,0.982,14.7
21126,13,0.982,14.7
21127,13,0.982,14.7
21128,13,0.982,14.7
21129,13,0.982,14.7
21130,13,0.982,14.7
21131,13,0.982,14.7
21132,13,0.982,14.7
21133,13,0.982,14.7
21134,13,0.982,14.7
21135,13,0.982,14.7
21136,13,0.982,14.7
21137,13,0.982,14.7
21138,13,0.982,14.7
21139,13,0.982,14.7
21140,13,0.982,14.7
21141,13,0.982,14.7
21142,13,0.982,14.7
21143,13,0.982,14.7
21144,13,0.982,14.7
21145,13,0.982,14.7
21146,13,0.982,14.7
21147,13,0.982,14.7
21148,13,0.982,14.7
21149,13,0.982,14.7
21150,13,0.982,14.7
21151,13,0.982,14.7
21152,13,0.982,14.7
21153,13,0.982,14.7
21154,13,0.982,14.7
21155,13,0.982,14.7
21156,13,0.982,14.7
21157,13,0.982,14.7
21158,13,0.982,14.7
21159,13,0.982,14.7
21160,13,0.982,14.7
21161,13,0.982,14.7
21162,13,0.982,14.7
21163,13,0.982,14.7
21164,13,0.982,14.7
21165,13,0.982,14.7
21166,13,0.982,14.7
21167,13,0.982,14.7
21168,13,0.982,14.7
21169,13,0.982,14.7
21170,13,0.982,14.7
21171,13,0.982,14.7
21172,13,0.982,14.7
21173,13,0.982,14.7
21174,13,0.982,14.7
21175,13,0.982,14.7
21176,13,0.982,14.7
21177,13,0.982,14.7
21178,13,0.982,14.7
21179,13,0.982,14.7
21180,13,0.982,14.7
21181,13,0.982,14.7
21182,13,0.982,14.7
21183,13,0.982,14.7
21184,13,0.982,14.7
21185,13,0.982,14.7
21186,13,0.982,14.7
21187,13,0.982,14.7
21188,13,0.982,14.7
21189,13,0.982,14.7
21190,13,0.982,14.7
21191,13,0.982,14.7
21192,13,0.982,14.7
21193,13,0.982,14.7
21194,13,0.982,14.7
21195,13,0.982,14.7
21196,13,0.982,14.7
21197,13,0.982,14.7
21198,13,0.982,14.7
21199,13,0.982,14.7
21200,13,0.982,14.7
21201,13,0.982,14.7
21202,13,0.982,14.7
21203,13,0.982,14.7
21204,13,0.982,14.7
21205,13,0.982,14.7
21206,13,0.982,14.7
21207,13,0.982,14.7
21208,13,0.982,14.7
21209,13,0.982,14.7
21210,13,0.982,14.7
21211,13,0.982,14.7
21212,13,0.982,14.7
21213,13,0.982,14.7
21214,13,0.982,14.7
21215,13,0.982,14.7
21216,13,0.982,14.7
21217,13,0.982,14.7
21218,13,0.982,14.7
21219,13,0.982,14.7
21220,13,0.982,14.7
21221,13,0.982,14.7
21222,13,0.982,14.7
21223,13,0.982,14.7
21224,13,0.982,14.7
21225,13,0.982,14.7
21226,13,0.982,14.7
21227,13,0.982,14.7
21228,13,0.982,14.7
21229,13,0.982,14.7
21230,13,0.982,14.7
21231,13,0.982,14.7
21232,13,0.982,14.7
21233,13,0.982,14.7
21234,13,0.982,14.7
21235,13,0.982,14.7
21236,13,0.982,14.7
21237,13,0.982,14.7
21238,13,0.982,14.7
21239,13,0.982,14.7
21240,13,0.982,14.7
21241,13,0.982,14.7
21242,13,0.982,14.7
21243,13,0.982,14.7
21244,13,0.982,14.7
21245,13,0.982,14.7
21246,13,0.982,14.7
21247,13,0.982,14.7
21248,13,0.982,14.7
21249,13,0.982,14.7
21250,13,0.982,14.7
21251,13,0.982,14.7
21252,13,0.982,14.7
21253,13,0.982,14.7
21254,13,0.982,14.7
21255,13,0.982,14.7
21256,13,0.982,14.7
21257,13,0.982,14.7
21258,13,0.982,14.7
21259,13,0.982,14.7
21260,13,0.982,14.7
21261,13,0.982,14.7
21262,13,0.982,14.7
21263,13,0.982,14.7
21264,13,0.982,14.7
21265,13,0.982,14.7
21266,13,0.982,14.7
21267,13,0.982,14.7
21268,13,0.982,14.7
21269,13,0.982,14.7
21270,13,0.982,14.7
21271,13,0.982,14.7
21272,13,0.982,14.7
21273,13,0.982,14.7
21274,13,0.982,14.7
21275,13,0.982,14.7
21276,13,0.982,14.7
21277,13,0.982,14.7
21278,13,0.982,14.7
21279,13,0.982,14.7
21280,13,0.982,14.7
21281,13,0.982,14.7
21282,13,0.982,14.7
21283,13,0.982,14.7
21284,13,0.982,14.7
21285,13,0.982,14.7
21286,13,0.982,14.7
21287,13,0.982,14.7
21288,13,0.982,14.7
21289,13,0.982,14.7
21290,13,0.982,14.7
21291,13,0.982,14.7
21292,13,0.982,14.7
21293,13,0.982,14.7
21294,13,0.982,14.7
21295,13,0.982,14.7
21296,13,0.982,14.7
21297,13,0.982,14.7
21298,13,0.982,14.7
21299,13,0.982,14.7
21300,13,0.982,14.7
21301,13,0.982,14.7
21302,13,0.982,14.7
21303,13,0.982,14.7
21304,13,0.982,14.7
21305,13,0.982,14.7
21306,13,0.982,14.7
21307,13,0.982,14.7
21308,13,0.982,14.7
21309,13,0.982,14.7
21310,13,0.982,14.7
21311,13,0.982,14.7
21312,13,0.982,14.7
21313,13,0.982,14.7
21314,13,0.982,14.7
21315,13,0.982,14.7
21316,13,0.982,14.7
21317,13,0.982,14.7
21318,13,0.982,14.7
21319,13,0.982,14.7
21320,13,0.982,14.7
21321,13,0.982,14.7
21322,13,0.982,14.7
21323,13,0.982,14.7
21324,13,0.982,14.7
21325,13,0.982,14.7
21326,13,0.982,14.7
21327,13,0.982,14.7
21328,13,0.982,14.7
21329,13,0.982,14.7
21330,13,0.982,14.7
21331,13,0.982,14.7
21332,13,0.982,14.7
21333,13,0.982,14.7
21334,13,0.982,14.7
21335,13,0.982,14.7
21336,13,0.982,14.7
21337,13,0.982,14.7
21338,13,0.982,14.7
21339,13,0.982,14.7
21340,13,0.982,14.7
21341,13,0.982,14.7
21342,13,0.982,14.7
21343,13,0.982,14.7
21344,13,0.982,14.7
21345,13,0.982,14.7
21346,13,0.982,14.7
21347,13,0.982,14.7
21348,13,0.982,14.7
21349,13,0.982,14.7
21350,13,0.982,14.7
21351,13,0.982,14.7
21352,13,0.982,14.7
21353,13,0.982,14.7
21354,13,0.982,14.7
21355,13,0.982,14.7
21356,13,0.982,14.7
21357,13,0.982,14.7
21358,13,0.982,14.7
21359,13,0.982,14.7
21360,13,0.982,14.7
21361,13,0.982,14.7
21362,13,0.982,14.7
21363,13,0.982,14.7
21364,13,0.982,14.7
21365,13,0.982,14.7
21366,13,0.982,14.7
21367,13,0.982,14.7
21368,13,0.982,14.7
21369,13,0.982,14.7
21370,13,0.982,14.7
21371,13,0.982,14.7
21372,13,0.982,14.7
21373,13,0.982,14.7
21374,13,0.982,14.7
21375,13,0.982,14.7
21376,13,0.982,14.7
21377,13,0.982,14.7
21378,13,0.982,14.7
21379,13,0.982,14.7
21380,13,0.982,14.7
21381,13,0.982,14.7
21382,13,0.982,14.7
21383,13,0.982,14.7
21384,13,0.982,14.7
21385,13,0.982,14.7
21386,13,0.982,14.7
21387,13,0.982,14.7
21388,13,0.982,14.7
21389,13,0.982,14.7
21390,13,0.982,14.7
21391,13,0.982,14.7
21392,13,0.982,14.7
21393,13,0.982,14.7
21394,13,0.982,14.7
21395,13,0.982,14.7
21396,13,0.982,14.7
21397,13,0.982,14.7
21398,13,0.982,14.7
21399,13,0.982,14.7
21400,13,0.982,14.7
21401,13,0.982,14.7
21402,13,0.982,14.7
21403,13,0.982,14.7
21404,13,0.982,14.7
21405,13,0.982,14.7
21406,13,0.982,14.7
21407,13,0.982,14.7
21408,13,0.982,14.7
21409,13,0.982,14.7
21410,13,0.982,14.7
21411,13,0.982,14.7
21412,13,0.982,14.7
21413,13,0.982,14.7
21414,13,0.982,14.7
21415,13,0.982,14.7
21416,13,0.982,14.7
21417,13,0.982,14.7
21418,13,0.982,14.7
21419,13,0.982,14.7
21420,13,0.982,14.7
21421,13,0.982,14.7
21422,13,0.982,14.7
21423,13,0.982,14.7
21424,13,0.982,14.7
21425,13,0.982,14.7
21426,13,0.982,14.7
21427,13,0.982,14.7
21428,13,0.982,14.7
21429,13,0.982,14.7
21430,13,0.982,14.7
21431,13,0.982,14.7
21432,13,0.982,14.7
21433,13,0.982,14.7
21434,13,0.982,14.7
21435,13,0.982,14.7
21436,13,0.982,14.7
21437,13,0.982,14.7
21438,13,0.982,14.7
21439,13,0.982,14.7
21440,13,0.982,14.7
21441,13,0.982,14.7
21442,13,0.982,14.7
21443,13,0.982,14.7
21444,13,0.982,14.7
21445,13,0.982,14.7
21446,13,0.982,14.7
21447,13,0.982,14.7
21448,13,0.982,14.7
21449,13,0.982,14.7
21450,13,0.982,14.7
21451,13,0.982,14.7
21452,13,0.982,14.7
21453,13,0.982,14.7
21454,13,0.982,14.7
21455,13,0.982,14.7
21456,13,0.982,14.7
21457,13,0.982,14.7
21458,13,0.982,14.7
21459,13,0.982,14.7
21460,13,0.982,14.7
21461,13,0.982,14.7
21462,13,0.982,14.7
21463,13,0.982,14.7
21464,13,0.982,14.7
21465,13,0.982,14.7
21466,13,0.982,14.7
21467,13,0.982,14.7
21468,13,0.982,14.7
21469,13,0.982,14.7
21470,13,0.982,14.7
21471,13,0.982,14.7
21472,13,0.982,14.7
21473,13,0.982,14.7
21474,13,0.982,14.7
21475,13,0.982,14.7
21476,13,0.982,14.7
21477,13,0.982,14.7
21478,13,0.982,14.7
21479,13,0.982,14.7
21480,13,0.982,14.7
21481,13,0.982,14.7
21482,13,0.982,14.7
21483,13,0.982,14.7
21484,13,0.982,14.7
21485,13,0.982,14.7
21486,13,0.982,14.7
21487,13,0.982,14.7
21488,13,0.982,14.7
21489,13,0.982,14.7
21490,13,0.982,14.7
21491,13,0.982,14.7
21492,13,0.982,14.7
21493,13,0.982,14.7
21494,13,0.982,14.7
21495,13,0.982,14.7
21496,13,0.982,14.7
21497,13,0.982,14.7
21498,13,0.982,14.7
21499,13,0.982,14.7
21500,13,0.982,14.7
21501,13,0.982,14.7
21502,13,0.982,14.7
21503,13,0.982,14.7
21504,13,0.982,14.7
21505,13,0.982,14.7
21506,13,0.982,14.7
21507,13,0.982,14.7
21508,13,0.982,14.7
21509,13,0.982,14.7
21510,13,0.982,14.7
21511,13,0.982,14.7
21512,13,0.982,14.7
21513,13,0.982,14.7
21514,13,0.982,14.7
21515,13,0.982,14.7
21516,13,0.982,14.7
21517,13,0.982,14.7
21518,13,0.982,14.7
21519,13,0.982,14.7
21520,13,0.982,14.7
21521,13,0.982,14.7
21522,13,0.982,14.7
21523,13,0.982,14.7
21524,13,0.982,14.7
21525,13,0.982,14.7
21526,13,0.982,14.7
21527,13,0.982,14.7
21528,13,0.982,14.7
21529,13,0.982,14.7
21530,13,0.982,14.7
21531,13,0.982,14.7
21532,13,0.982,14.7
21533,13,0.982,14.7
21534,13,0.982,14.7
21535,13,0.982,14.7
21536,13,0.982,14.7
21537,13,0.982,14.7
21538,13,0.982,14.7
21539,13,0.982,14.7
21540,13,0.982,14.7
21541,13,0.982,14.7
21542,13,0.982,14.7
21543,13,0.982,14.7
21544,13,0.982,14.7
21545,13,0.982,14.7
21546,13,0.982,14.7
21547,13,0.982,14.7
21548,13,0.982,14.7
21549,13,0.982,14.7
21550,13,0.982,14.7
21551,13,0.982,14.7
21552,13,0.982,14.7
21553,13,0.982,14.7
21554,13,0.982,14.7
21555,13,0.982,14.7
21556,13,0.982,14.7
21557,13,0.982,14.7
21558,13,0.982,14.7
21559,13,0.982,14.7
21560,13,0.982,14.7
21561,13,0.982,14.7
21562,13,0.982,14.7
21563,13,0.982,14.7
21564,13,0.982,14.7
21565,13,0.982,14.7
21566,13,0.982,14.7
21567,13,0.982,14.7
21568,13,0.982,14.7
21569,13,0.982,14.7
21570,13,0.982,14.7
21571,13,0.982,14.7
21572,13,0.982,14.7
21573,13,0.982,14.7
21574,13,0.982,14.7
21575,13,0.982,14.7
21576,13,0.982,14.7
21577,13,0.982,14.7
21578,13,0.982,14.7
21579,13,0.982,14.7
21580,13,0.982,14.7
21581,13,0.982,14.7
21582,13,0.982,14.7
21583,13,0.982,14.7
21584,13,0.982,14.7
21585,13,0.982,14.7
21586,13,0.982,14.7
21587,13,0.982,14.7
21588,13,0.982,14.7
21589,13,0.982,14.7
21590,13,0.982,14.7
21591,13,0.982,14.7
21592,13,0.982,14.7
21593,13,0.982,14.7
21594,13,0.982,14.7
21595,13,0.982,14.7
21596,13,0.982,14.7
21597,13,0.982,14.7
21598,13,0.982,14.7
21599,13,0.982,14.7
21600,13,0.982,14.7
21601,13,0.982,14.7
21602,13,0.982,14.7
21603,13,0.982,14.7
21604,13,0.982,14.7
21605,13,0.982,14.7
21606,13,0.982,14.7
21607,13,0.982,14.7
21608,13,0.982,14.7
21609,13,0.982,14.7
21610,13,0.982,14.7
21611,13,0.982,14.7
21612,13,0.982,14.7
21613,13,0.982,14.7
21614,13,0.982,14.7
21615,13,0.982,14.7
21616,13,0.982,14.7
21617,13,0.982,14.7
21618,13,0.982,14.7
21619,13,0.982,14.7
21620,13,0.982,14.7
21621,13,0.982,14.7
21622,13,0.982,14.7
21623,13,0.982,14.7
21624,13,0.982,14.7
21625,13,0.982,14.7
21626,13,0.982,14.7
21627,13,0.982,14.7
21628,13,0.982,14.7
21629,13,0.982,14.7
21630,13,0.982,14.7
21631,13,0.982,14.7
21632,13,0.982,14.7
21633,13,0.982,14.7
21634,13,0.982,14.7
21635,13,0.982,14.7
21636,13,0.982,14.7
21637,13,0.982,14.7
21638,13,0.982,14.7
21639,13,0.982,14.7
21640,13,0.982,14.7
21641,13,0.982,14.7
21642,13,0.982,14.7
21643,13,0.982,14.7
21644,13,0.982,14.7
21645,13,0.982,14.7
21646,13,0.982,14.7
21647,13,0.982,14.7
21648,13,0.982,14.7
21649,13,0.982,14.7
